Unnamed: 0,row ID,smiles,row m/z,match_id,match_smiles,pair_similarity,mps,pp,mps_pp,mcs
16390,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA008262,C[C@@H]1CC(=O)O[C@H]1[C@@]2(CC(=O)C3=C(O2)C=CC(=C3O)C4=C(C5=C(C=C4)O[C@@]6([C@@H]([C@@H](C=C(C6C5=O)O)C)O)C(=O)OC)O)C(=O)OC,0.002663633,1.0,0.125,1.0,0.821428571
16397,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA015807,C[C@H]1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C(C5=C(C=C4)O[C@@](CC5=O)([C@H]6[C@H](CC(=O)O6)C)C(=O)OC)O)O[C@]2([C@@H]1O)C(=O)OC)O,0.002486359,1.0,0.125,1.0,0.854545455
16406,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA019648,C[C@H]1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C(C5=C(C=C4)O[C@](CC5=O)([C@@H]6[C@H](CC(=O)O6)C)C(=O)OC)O)O[C@]2([C@H]1O)C(=O)OC)O,0.002486359,1.0,0.125,1.0,0.854545455
16407,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA015596,CC1=CC(=C(C(=C1)OC2=C(C=C(C=C2C(=O)OC)O)OC)C(=O)OC3=CC(=CC4=C3C(=O)[C@@]5(O4)C(=CC(=O)C=C5OC)C(=O)OC)C)O,0.487466501,4.0,0.5,4.0,0.609375
16411,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA023267,C[C@@H]1CC(=O)O[C@@H]1[C@]2(CC(=O)C3=C(O2)C=CC(=C3O)C4=C5C(=C(C=C4)O)C(=O)C[C@@](O5)([C@@H]6[C@@H](CC(=O)O6)C)C(=O)OC)C(=O)OC,0.002834266,1.0,0.125,1.0,0.821428571
16416,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA023458,C[C@H]1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C(C5=C(C=C4)O[C@@](CC5=O)([C@@H]6[C@H](CC(=O)O6)C)C(=O)OC)O)O[C@]2([C@@H]1O)C(=O)OC)O,0.002486359,1.0,0.125,1.0,0.854545455
16417,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA023459,C[C@H]1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C(C5=C(C=C4)O[C@](CC5=O)([C@H]6[C@@H](CC(=O)O6)C)C(=O)OC)O)O[C@]2([C@@H]1O)C(=O)OC)O,0.002486359,1.0,0.125,1.0,0.854545455
16418,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA023460,C[C@H]1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C(C5=C(C=C4)O[C@](CC5=O)([C@@H]6[C@H](CC(=O)O6)C)C(=O)OC)O)O[C@]2([C@@H]1O)C(=O)OC)O,0.002486359,1.0,0.125,1.0,0.854545455
16422,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA002325,C[C@@H]1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C(C5=C(C=C4)O[C@@](CC5=O)([C@@H]6[C@H](CC(=O)O6)C)C(=O)OC)O)O[C@@]2([C@H]1O)C(=O)OC)O,0.002486359,1.0,0.125,1.0,0.854545455
16424,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,NPA014340,C[C@@H]1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C(C5=C(C=C4)O[C@@](CC5=O)([C@@H]6[C@H](CC(=O)O6)C)C(=O)OC)O)O[C@@]2([C@@H]1O)C(=O)OC)O,0.002486359,1.0,0.125,1.0,0.854545455
16438,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0074240,O=C1OC(C(C)C1)C2(OC=3C=CC(=C(O)C3C(=O)C2)C4=CC=C5OC6(C(=O)OC)C(C(=O)CC(C)C6O)=C(O)C5=C4O)C(=O)OC,0.002486359,1.0,0.125,1.0,0.854545455
8250,59,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/CC(C)O)=O)O)C)C,427.2095947,CNP0477989,O=C1NC=2C=CC=CC2C1=NC3C(N=C4C(=O)NC=5C=CC=CC45)C6(C)CCC3C6(C)C,0.412732184,1.0,0.076923077,1.0,0.387755102
16442,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0415531,O=C(NCCS(=O)(=O)N(C)C)CC1=C(OC2=C1C(=O)C3(OC=4C(Cl)=C(OC)C=C(OC)C4C3=O)C(C)C2)C=5C=CC(OC)=CC5,0.525700867,1.0,0.125,1.0,0.515151515
16447,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0436124,O=C1OC(C(C)C1)C2(OC=3C(=CC=C(O)C3C(=O)C2)C=4C=CC=5OC(C(=O)OC)(CC(=O)C5C4O)C6OC(=O)C(C)C6)C(=O)OC,0.002681825,1.0,0.125,1.0,0.821428571
16451,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0247739,O=C(OC=1C=C(C=C2OC3(C(=O)C12)C(OC)=CC(=O)C=C3C(=O)OC)C)C4=C(O)C=C(C=C4OC=5C(OC)=CC(O)=CC5C(=O)OC)C,0.487466501,4.0,0.5,4.0,0.609375
75,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0003733,O=S(=O)(NC1CC(CC2=NOC(=C2)C=3C=CC=CC3)C1(C)C)C=4C=CC=CC4,0.337086797,1.0,0.083333333,1.0,0.428571429
16462,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0355176,O=C1OC(C(C)C1)C2(OC=3C=CC(=C(O)C3C(=O)C2)C4=CC=C5OC(C(=O)OC)(CC(=O)C5=C4O)C6OC(=O)CC6C)C(=O)OC,0.002740362,1.0,0.125,1.0,0.854545455
79,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0005263,O=C(OC1CC(=C)C2CC(O)C(=C)C2C3OC(=O)C4(OC(C)C4)C13)C(=C)C,0.332084417,1.0,0.083333333,1.0,0.594594595
81,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0012409,O=C(NC(C)C)N1CC=2N=CNC2CC1C3=NC(=NO3)C=4C=CC=5OCOC5C4,0.309722096,1.0,0.083333333,1.0,0.441860465
83,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0017030,O=C(C=1C(=NOC1C(O)C)C=2SC=CC2)N3CCC(CC=4C=CC=CC4)CC3,0.343835503,1.0,0.083333333,1.0,0.395348837
16467,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0308980,O=C1OC(C(C)C1)C2(OC=3C=CC(=C(O)C3C(=O)C2)C4=CC=C(O)C=5C(=O)CC(OC45)(C(=O)OC)C6OC(=O)CC6C)C(=O)OC,0.002834266,1.0,0.125,1.0,0.821428571
16475,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0283766,O=C(OC)CC(C1=COC2=CC=C(OC)C=C2C1=O)C=3C(=O)C(O)=C(C(=O)C3O)C(C4=COC5=CC=C(OC)C=C5C4=O)CC(=O)OC,0.410666815,4.0,0.5,4.0,0.450704225
16481,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0146844,O=C1OC(C(C)C1)C2(OC=3C=CC(=C(O)C3C(=O)C2)C4=CC=C5OC6(C(=O)OC)C(O)C(C=C(O)C6C(=O)C5=C4O)C)C(=O)OC,0.002663633,1.0,0.125,1.0,0.821428571
158,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0321388,N=1C=NC2=C(OC=3N=C4C(=CC32)COC(C)(C)C4)C1NCCC=5C=CC=CC5,0.350224584,1.0,0.083333333,1.0,0.418604651
162,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0326996,O=C1C=2C=CC=CC2C3SC(C)(C)C(C(=O)NCCC4=CC=C(OC)C=C4)N13,0.372934282,1.0,0.083333333,1.0,0.428571429
16562,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0231479,O=C1C=C(OC2=CC(O)=C(OC)C=C12)C=3C=CC(O)=C(OC)C3,0.595714748,1.0,0.066666667,1.0,0.724137931
16565,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0357650,O=C(OC)C=1C(O)=CC=C2OC=3C=C(C=C(OC)C3C(=O)C21)C,0.595714748,1.0,0.066666667,1.0,0.851851852
16570,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0216198,O=C(OC)C=1C(O)=CC2=CC=3C=C(O)CC(=O)C3C(O)=C2C1C,0.673548968,2.0,0.133333333,2.0,0.666666667
16573,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0342011,O=C1C2=CC(O)=C(OC)C(OC)=C2C(=O)C3=CC=C(C(O)=C13)C,0.595714748,1.0,0.066666667,1.0,0.724137931
16575,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0346843,O=C1C2=CC(=CC(OC)=C2C(=O)C3=C(O)C=C(OC)C(O)=C13)C,0.595714748,1.0,0.066666667,1.0,0.724137931
16578,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0348783,O=C1C=C(OC2=C(OC)C(OC)=CC(O)=C12)C=3C=CC(O)=CC3,0.595714748,1.0,0.066666667,1.0,0.666666667
16579,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0353184,O=C1C2=CC=C(OC)C(O)=C2C(=O)C=3C(OC)=CC(OC)=CC13,0.595714748,1.0,0.066666667,1.0,0.724137931
16580,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0354715,O=C1C(=COC2=CC(O)=CC(OC)=C12)C=3C=CC(O)=CC3OC,0.595714748,1.0,0.066666667,1.0,0.666666667
16581,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0354852,O=C1C2=CC(O)=C(OC)C(=C2C(=O)C3=C(O)C=C(OC)C=C13)C,0.595714748,1.0,0.066666667,1.0,0.785714286
16582,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0222994,OC=1C(OC)=CC=C2C1OCC3C4=CC=5OCOC5C=C4OC23,0.595714748,1.0,0.066666667,1.0,0.625
16584,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0225627,O=C1C=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(OC)=C(O)C3,0.595714748,1.0,0.066666667,1.0,0.666666667
219,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0381194,O=C1N2C(SCC2C(=O)N(C1)CC=3C=CC=CC3OC)CCC=4C=CC=CC4,0.376797467,1.0,0.083333333,1.0,0.395348837
8419,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,NPA001266,CCCC#CC#CC=C=CCCCCCCC(=O)O,0.386932462,1.0,0.333333333,1.0,0.333333333
259,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CMNPD11120,C(c1[nH]c(N)nc1Cc2ccc(OC)cc2)c3ccc(cc3)OC,0.191156286,5.0,0.079365079,5.0,0.333333333
260,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CMNPD11121,Nc1n(C)c(c(Cc2ccc(OC)cc2)n1)Cc3ccc(cc3)O,0.201609114,7.0,0.111111111,7.0,0.333333333
261,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CMNPD22236,c1c2c(ccc1)[nH]c(C(C)(C)C=C)c2\C=C(/NC(C(N3)C)=O)\C3=O,0.239459569,9.0,0.142857143,9.0,1.0
264,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CMNPD9668,N1(C(=CN(Cc(ccc2O)cc2)C1=N)Cc(ccc3OC)cc3)C,0.244664711,4.0,0.063492063,4.0,0.368421053
266,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,NPA020091,C[C@H]1C(=O)N/C(=C\C2=C(NC3=CC=CC=C32)C(C)(C)C=C)/C(=O)N1,0.239459569,9.0,0.142857143,9.0,1.0
267,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,NPA031742,C=CC(C)(C)C1=C(/C=C2\NC(=O)[C@@H](C)NC2=O)C2=CC=CC=C2N1,0.239459569,9.0,0.142857143,9.0,1.0
13079,84,CCCC(C1C(OC)=CC(=O)OC=1C)O,235.0926056,CNP0084919,O=C(O)CCC(NCC(N)C(=O)O)C(=O)O,0.515838444,1.0,0.333333333,1.0,0.578947368
16656,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0268886,O=C1C(=COC2=C(OC)C(O)=CC=C12)C=3C=CC(OC)=C(O)C3,0.595714748,1.0,0.066666667,1.0,0.724137931
13080,84,CCCC(C1C(OC)=CC(=O)OC=1C)O,235.0926056,CNP0085688,O=C(NC12NC2(O)OC(CO)C(O)C1O)C,0.734538794,1.0,0.333333333,1.0,0.684210526
16657,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0269505,OC1=CC(OC)=CC=2OCC3=C(OC4=CC(OC)=CC(O)=C43)C12,0.595714748,1.0,0.066666667,1.0,0.64516129
16659,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0275686,O=C1C=C(OC)C(=O)C=2C1=CC=C3C=C(OC)C(OC)=C(O)C32,0.595714748,1.0,0.066666667,1.0,0.666666667
16662,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0280021,O=C1C=2C=C(OC)C=C(OC)C2C(=O)C3=C(O)C(=CC(O)=C13)C,0.595714748,1.0,0.066666667,1.0,0.724137931
16668,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0328739,O=C1C(=COC2=CC(OC)=C(O)C(OC)=C12)C=3C=CC(O)=CC3,0.595714748,1.0,0.066666667,1.0,0.666666667
16670,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0329805,O=C1C2=CC(OC)=C(O)C(OC)=C2C(=O)C3=CC=C(C(O)=C13)C,0.595714748,1.0,0.066666667,1.0,0.724137931
8495,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CNP0067855,O=C(OC(C)(C)C)NC1CCNC(C(=O)OC)C1,0.529712677,1.0,0.333333333,1.0,0.5
311,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0434003,OC1=CC=C(C=C1)CC=2N=C(N)N(C2CC3=CC=C(OC)C=C3)C,0.174105429,7.0,0.111111111,7.0,0.333333333
8505,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CNP0005728,O=C(NCCC)CC1OC2C(OC(CN)C2O)C1,0.791396737,1.0,0.333333333,1.0,0.541666667
8506,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CNP0007455,O=C(NC1CCCC1)NC2CC(CO)C(O)C2O,0.740568876,1.0,0.333333333,1.0,0.48
8507,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CNP0007479,O=C(NC(C)C)CC1OC2C(O)C(OC2C1)CN,0.791396737,1.0,0.333333333,1.0,0.541666667
318,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0233322,O=C1NC(C(=O)NC1=CC=2C=3C=CC=CC3NC2C(C=C)(C)C)C,0.239459569,9.0,0.142857143,9.0,1.0
323,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0337747,O=C1N(C(=O)C2N1CC=3NC=4C=CC=CC4C3C2)C5CCCCC5,0.178085745,7.0,0.111111111,7.0,0.35
327,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0257266,N1=C(N)NC(=C1CC2=CC=C(OC)C=C2)CC3=CC=C(OC)C=C3,0.191156286,5.0,0.079365079,5.0,0.333333333
328,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0209121,N=C1N(C=C(N1C)CC2=CC=C(O)C=C2)CC3=CC=C(OC)C=C3,0.253970131,5.0,0.079365079,5.0,0.368421053
331,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0309770,O=C1C=2OC3=NC(=C4C(=C3C2N=CN1CC(=C)C)CCC4)C(C)C,0.204658266,13.0,0.206349206,13.0,0.325
333,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0256035,N=1C=2C(=CC=CC2C)N3C1COCC3CNC4CCOCC4,0.17952034,3.0,0.047619048,3.0,0.378378378
8526,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CNP0437937,O=C1N(O)C(C(=O)[NH+]([O-])C1CC(C)C)CC(C)C,0.890775383,1.0,0.333333333,1.0,0.565217391
335,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0267559,O=C1NC(CO)CC2=CNC3=CC=CC(=C32)N(C)C1C(C)C,0.307524959,5.0,0.079365079,5.0,0.351351351
338,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0330984,N=1N=C(OC1C=2C=CC(=CC2)C)C3CN(CC=4OC(=CC4)C)CC3,0.175618565,8.0,0.126984127,8.0,0.292682927
16727,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0129886,O=C1C=C(OC2=C(O)C(OC)=CC(O)=C12)C=3C=CC=CC3OC,0.595714748,1.0,0.066666667,1.0,0.666666667
8539,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CNP0242681,O=CNC(COC(=O)C(N=CO)C(C)C)C(C)C,0.374787718,1.0,0.333333333,1.0,0.52173913
348,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0286912,OC1=CC=C(C=C1)CC2=C(N=C(N)N2C)CC3=CC=C(OC)C=C3,0.201609114,7.0,0.111111111,7.0,0.333333333
355,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0111981,N=C1N(C=C(N1C)CC2=CC=C(OC)C=C2)CC3=CC=C(O)C=C3,0.244664711,4.0,0.063492063,4.0,0.368421053
373,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0077052,FC(F)(F)C1=CC=C(C=C1)CN2CCC(C3=NC=4C=CC=CC4N3)C2,0.830594003,1.0,0.142857143,1.0,0.317073171
377,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0006273,O=C(NC=1C=NC=CC1)NC2C(O)C(N3C=CN=C3C)C4OCC2O4,0.938962579,1.0,0.142857143,1.0,0.317073171
379,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0007780,FC=1C=CC(=C(F)C1)C=2N=C(NC2)C3N(CC4=NC=CN4)CCOC3,0.788605452,1.0,0.142857143,1.0,0.317073171
381,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0010688,FC1=CC=C(C=C1F)CN2CCC(C3=NN=C(O3)C4=CN=CN4C)C2,0.933811128,1.0,0.142857143,1.0,0.285714286
382,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0014600,FC=1C=NC=CC1CN2CC(F)C(OCC3=NC=4C=CN=CC4N3)C2,0.929376125,1.0,0.142857143,1.0,0.285714286
384,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0015852,FC(F)(F)C=1C=CC=2N=C(NC2C1)C3CN(CC=4C=CC=CC4)CC3,0.786413908,1.0,0.142857143,1.0,0.317073171
385,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0462315,FC1=CC=C(C=C1)CN2N=C(C=C2C3=NN=C(S)N3C)C(C)(C)C,0.762391269,1.0,0.142857143,1.0,0.333333333
388,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0446630,O=C(O)C1=CC=C(C=C1)NN=C2C(=O)N(N=C2C)CN3CCOCC3,0.955577254,1.0,0.142857143,1.0,0.472222222
391,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0023507,FC=1C=CC(=C(F)C1)C=2N=C(NC2)C3N(CC=4N=CNC4)CCOC3,0.723977864,1.0,0.142857143,1.0,0.317073171
394,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0368346,O=C(O)C(NC(=O)C1OC2OC(OC2C3OC(OC13)(C)C)(C)C)C,0.829480767,1.0,0.142857143,1.0,0.368421053
398,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0234387,O=C(O)C(NC(=O)C(=O)C1=CNC=2C=CC=CC21)CCCN=C(N)N,0.502995968,1.0,0.142857143,1.0,0.405405405
403,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0364550,FC=1C=NC=CC1CN2CC(F)C(OCC3=NC=4N=CC=CC4N3)C2,0.929376125,1.0,0.142857143,1.0,0.285714286
404,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0212853,O=C(O)CCC(=O)NC1CN(C)C(C2=NC(=NO2)C=3C=CN=CC3)C1,0.641515195,1.0,0.142857143,1.0,0.325
409,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0199005,O=C1NC(=O)N(C=2N=C(NC12)NCCC3=CC=C(OC)C(OC)=C3)C,0.736617684,1.0,0.142857143,1.0,0.394736842
410,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0199936,O=C(NC1COC2C1OCC2N3N=NC(=C3)C=4N=CC=CC4)COC,0.647591472,1.0,0.142857143,1.0,0.317073171
