Unnamed: 0,row ID,smiles,row m/z,match_id,match_smiles,mps,pair_similarity,pp,mps_pp,mcs
210,75,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]3(O)C(O4)=O)=O)C([C@@]4(C)[C@H]5OC(C)=O)=C)(C)C5=C2C)C(C)(C)O1,501.2131653,CCMSLIB00005727815,C[C@H]1[C@@]2(C(=O)O[C@]3([C@@H](C4=C([C@]5(CC[C@]4([C@@]2(C3=C)C(=O)O1)C)C=CC(=O)OC5(C)C)C)OC(=O)C)C)O,79,0.220629029,0.481707317,79,1.0
219,21,O=C1CC[C@@]2(C[C@@H](OC(/C(C)=CC)=O)[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6OC(C)=O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,599.2472534,CCMSLIB00004713390,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,114,0.595365455,0.735483871,114,0.411764706
1216,71,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,457.1876831,CCMSLIB00000853908,CC1OC(=O)C23C(=C)C(C)(CC4C\5(C)OC(C6OC67C5=C\C(=O)OC7(C)C)C24C)C(=O)C13O,181,0.577544148,0.874396135,181,0.75
232,27,O=C(C(NC/1=O)=C)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,322.15625,CCMSLIB00010005944,C[C@H]1C(=O)N/C(=C\C2=C(NC3=CC=CC=C32)C(C)(C)C=C)/C(=O)N1,20,0.939357661,0.540540541,20,0.925925926
2263,17,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,399.177887,CCMSLIB00009944505,O=C(OC)C=1C(O)=C2C=CC=CC2=C3OC(C=CC31)(C)C,25,0.303393459,0.625,25,0.529411765
815,98,CC(C)CC1NC(=O)C2CCCN2C1=O,211.144516,CCMSLIB00000007049,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N1,15,0.893774957,0.833333333,15,1.0
439,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00005720541,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,9,0.90874755,0.818181818,9,0.866666667
2452,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00005723341,O=C1[C@H]2[C@H](C(C)=C)[C@@H](O1)[C@@H](O)[C@]3(C)[C@@]2(O)[C@@H](O4)[C@@H]4[C@]35CO5,25,0.110414321,0.581395349,25,0.642857143
586,4,C(O)(=O)C1=CC=C([C@](O)(C)CCCC(C)=C)C(O)=C1,287.1239929,CCMSLIB00004715223,CC(=C)[C@H]1Cc2c(ccc3c2O[C@@H]4COc5cc(c(cc5[C@@H]4C3=O)OC)OC)O1,43,0.134901681,0.277419355,43,0.485714286
610,54,C=CC(C1NC2C=CC=CC=2C=1/C=C1/C(=O)N2C(CCC2)C(=O)N/1)(C)C,350.1861877,CCMSLIB00009971937,CC(=C[C@H]1C2=C(C[C@@H]3N1C(=O)[C@@H]4CCCN4C3=O)C5=C(N2)C=C(C=C5)OC)C,43,0.367758046,0.682539683,43,0.355555556
702,45,CC(O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C)=O,457.293396,CCMSLIB00000852717,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@]4(C)O\C5=C(/C[C@@H]34)C(=O)\C=C(C)/O5)C1(C)C,35,0.975797351,0.714285714,35,0.290909091
910,58,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C)=O)O)C)C,383.1839294,CCMSLIB00000080614,CC[C@H](C)/C=C(\C)/C=C/C1=CC2=CC(=O)[C@]3(C)OC(=O)[C@H]([C@@H]3C2=CO1)C(=O)C,23,0.22113143,0.92,23,0.414634146
1450,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00010120799,COC(=O)c1ccc2c(c1)C(=O)C(=Cc1ccc(O)c(OC)c1)O2,14,0.52224554,0.378378378,14,0.35
767,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CCMSLIB00004702272,CC(C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,6,0.119819045,0.5,6,0.409090909
1444,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00010120799,COC(=O)c1ccc2c(c1)C(=O)C(=Cc1ccc(O)c(OC)c1)O2,11,0.786041849,0.458333333,11,0.35
888,33,CC(C1=C2C(CO3)(C(C(O)=C4C5=C6C(C)=CC(O)=C5C(OC4)=O)=C6O7)C7(CC1=O)O)=CC(O)=C2C3=O,491.0977783,CCMSLIB00000851092,CC/1=C2/C(C3OC(=O)C(C[S+](O)([O-])=O)C3C(C1)OC(=O)CC4=CC=C(O)C=C4)\C(=C/C2=O)CO,7,0.317081888,0.179487179,7,0.612244898
1018,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00009972639,CC1=CC(=C2C(=C1)OC3=CC(=CC(=C3C2=O)C(=O)OC)O)O,10,0.897082466,0.666666667,10,0.75
1112,59,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/CC(C)O)=O)O)C)C,427.2095947,CCMSLIB00006126979,CC1C2(C(=O)C3(CC4=C(C5(CCC4(C2(C3=C)C(=O)O1)C)C=CC(=O)OC5(C)C)C)C)O,10,0.118117141,0.769230769,10,0.466666667
1603,63,CCC[C@@H]1O[C@](C)2[C@@](OC(C3C2=CC(OC)=C(OC)C=3O)=O)(C)C1,309.1341248,CCMSLIB00000847759,COC1=CC(OC)=C2C(=O)OC(CC(O)CC(C)O)=CC2=C1,79,0.246478353,0.840425532,79,0.75
1196,88,O=C([C@](O)(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,362.1495056,CCMSLIB00000562767,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,6,0.162221392,0.25,6,0.333333333
1215,57,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C(OC)OC)=O)O)C)C,443.2061462,CCMSLIB00000852033,CC1OC(=O)C23C(=C)C(C)(CC4C(C)(O)C\5=C\C(=O)OC(C)(C)C5=C/CC24C)C(=O)C13O,14,0.248434834,0.933333333,14,0.47826087
4016,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00005721075,O=C1C2=C(C=C(O[C@]3(C)O[C@H]4CCC3)C4=C2O)C(C5=CC(O)=CC(OC)=C51)=O,9,0.954343288,0.529411765,9,1.0
1756,65,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,327.1458435,CCMSLIB00010116150,COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C,22,0.51133541,0.23655914,22,0.7
