Unnamed: 0,row ID,row m/z,match_id,match_smiles,mps0,pp0,pair_similarity0,mps1,pp1,pair_similarity1,mps2,pp2,pair_similarity2
38,4,561.3603225,NPA009012,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,4.0,0.3333333333333333,0.4280290212482214,4.0,0.3333333333333333,0.3054791763424873,5.0,0.4166666666666667,0.1091027635266073
39,4,561.3603225,CNP0336264,O=C(NCCCCCN(O)C(=O)C)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,4.0,0.3333333333333333,0.4280290212482214,4.0,0.3333333333333333,0.3054791763424873,5.0,0.4166666666666667,0.1091027635266073
