,row ID,smiles,row m/z,match_id,match_smiles,pair_similarity,mps,pp,mps_pp,mcs
0,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD15249,C1(=C[C@]([H])(OC1=O)[C@H]([C@]2(OC)OC(=O)C(C)=C2)C(=C)C)CC\C(\C=O)=C(\C)/C,0.218955239,5,0.416666667,5,0.5
1,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD15252,C1(=C[C@H](OC1=O)C\C(\C)=C\[C@]2(OC)OC(=O)C(C)=C2)CC\C(\C=O)=C(\C)/C,0.073038254,2,0.166666667,2,0.425
2,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD15253,C1(=C[C@H](OC1=O)C[C@](OC)(C)\C=C(/OC2=O)\C=C2C)CC\C(\C=O)=C(\C)/C,0.054667495,1,0.083333333,1,0.425
3,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD15254,C1(=C[C@H](OC1=O)C[C@](C)(OC)\C=C(/OC2=O)\C=C2C)CC\C(\C=O)=C(\C)/C,0.054667495,1,0.083333333,1,0.425
4,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD1569,C1(OC(C\C(=C\CC\C(=C\C(=O)OC(C2=C)OC=C2)\C)\C)(C=C1C)OC)=O,0.002815202,2,0.166666667,2,0.357142857
5,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD1570,COC1(C=C(C(=O)O1)C)C\C(\C)=C\CC\C(\C)=C\C(OCc2ccoc2)=O,0.059399274,2,0.166666667,2,0.357142857
6,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD18730,C1C[C@]2([C@@]([H])([C@H](OC(\C=C\C=C\C=O)=O)C=C(COC3=O)[C@@]23O)C(C)(C)C1)C,0.003719809,2,0.166666667,2,1
7,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD27297,C1=CC(=C[C@@]2(O)C(=C(CO)C(=O)O2)C3)[C@@]3(C)[C@@H](C)[C@H]1OC(CC\C=C\C)=O,0.003749524,2,0.166666667,2,0.487179487
8,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD346,C(=C\OC(C)=O)/C(/[C@H](C\C=C(\C#C\C=C(/C)\C)/C)OC(C)=O)=C/OC(C)=O,0.208985329,4,0.333333333,4,0.279069767
9,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD4115,C1=C(C=C[C@H](OC(\C=C\C=C\[C@H](CC(O)=O)C)=O)[C@@H]2C)[C@]2(C)C[C@@H](O)C1=O,0.080298514,3,0.25,3,0.5
10,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD8775,C1=C(C)OC=C([C@@H](O)[C@](OC2=O)(C)C3=C2C(=O)CCCCC[C@H](O)C)C1=C3,0.148858615,2,0.166666667,2,0.45
11,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CMNPD9902,C=C([C@@H]1C(CC(=C[C@H](C\C(\C)=C\C(=O)C[C@H](OCC)C(=O)C1)O2)C2=O)=O)C,0.003245886,1,0.083333333,1,0.461538462
12,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA021901,C/C=C/CCC(=O)O[C@H]1C=CC2=C[C@]3(C(=C(C(=O)O3)CO)C[C@@]2([C@H]1C)C)O,0.003749524,2,0.166666667,2,0.487179487
13,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA000307,C/C(=C/C=C/C1=CC2=C(C=C1)OC[C@@H](C(O2)(C)C)O)/C(=C\OC)/C(=O)OC,0.159153731,3,0.25,3,0.461538462
14,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA003810,CC1=CC(=CC(=C1)OC2=C(C(=CC(=C2)O)C)C[C@@H](C(C)(C)O)OC(=O)C)O,0.004266049,2,0.166666667,2,0.461538462
15,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA011512,C[C@]12CCCC([C@@H]1[C@@H](C=C3[C@@]2(C(=O)OC3)O)OC(=O)/C=C/C=C/C=O)(C)C,0.003719809,2,0.166666667,2,1
16,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA028214,CO[C@@H]1OC(=O)C(C2=CC=C(O)C=C2)=C1CC1=CC2=C(C=C1)OC(C)(C)C(O)C2,0.17909115,2,0.166666667,2,0.452380952
17,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA028216,CO[C@@H]1OC(=O)C(C2=CC=C(O)C=C2)=C1CC1=CC2=C(C=C1)OC(C(C)(C)O)C2,0.183937028,1,0.083333333,1,0.452380952
18,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA001616,C[C@H]1[C@H](C=CC2=CC(=O)[C@@H](C[C@]12C)O)OC(=O)/C=C/C=C/[C@@H](C)CC(=O)O,0.080298514,3,0.25,3,0.5
19,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA022978,C/C(=C\CC/C(=C/C(=O)C1=C(C=CC(=C1)O)O)/C(=O)O)/CC/C=C(/C)\CO,0.059853973,2,0.166666667,2,0.4
20,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA022980,C/C(=C\CC[C@@]1(CC(=O)C2=C(O1)C=CC(=C2)O)C(=O)O)/CC/C=C(\C)/CO,0.188240115,2,0.166666667,2,0.461538462
21,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA022981,C/C(=C\C/C=C(/CC(=O)C1=C(C=CC(=C1)O)O)\C(=O)O)/CC/C=C(\C)/CO,0.002695804,1,0.083333333,1,0.302325581
22,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA022982,C/C(=C\CC[C@@]1(CC(=O)C2=C(O1)C=CC(=C2)O)C(=O)O)/CC/C=C(/C)\CO,0.188240115,2,0.166666667,2,0.461538462
23,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA025929,CC1(C)[C@@H](O)CC=C2C[C@](CC(=O)C3=C(O)C=CC(O)=C3)(C(=O)O)CC[C@H]21,0.004976111,2,0.166666667,2,0.45
24,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA026905,C=C(C)[C@@H](O)CC/C(C)=C/C/C=C(/CC(=O)C1=C(O)C=CC(O)=C1)C(=O)O,0.005949434,3,0.25,3,0.302325581
25,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA026908,CC1=CC[C@H](O)C(C)(C)[C@@H]1C/C=C(/CC(=O)C1=C(O)C=CC(O)=C1)C(=O)O,0.003184754,2,0.166666667,2,0.390243902
26,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA026909,CC1=C(CC/C(=C/C(=O)C2=C(O)C=CC(O)=C2)C(=O)O)C(C)(C)[C@H](O)CC1,0.007840381,4,0.333333333,4,0.390243902
27,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA028087,C=C1CC[C@H](O)C(C)(C)[C@@H]1CCC1=CC(O)(C2=C(O)C=CC(O)=C2)OC1=O,0.002610905,2,0.166666667,2,0.487179487
28,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA028097,CC1=C(CC/C(=C\C(=O)C2=C(O)C=CC(O)=C2)C(=O)O)C(C)(C)[C@@H](O)CC1,0.007840381,4,0.333333333,4,0.390243902
29,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA028098,C=C1CC[C@H](O)C(C)(C)[C@@H]1C/C=C(/CC(=O)C1=C(O)C=CC(O)=C1)C(=O)O,0.002954141,2,0.166666667,2,0.390243902
30,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA023554,COC1=CC=C(C=C1)C2=C(C(=C(C(=C2OC)OC)C3=CC=C(C=C3)OC)OC)O,0.289986044,1,0.083333333,1,0.428571429
31,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA018469,C[C@@H]1[C@H](OC2=C3C1=C(C(=O)C=C3OC4=C2C(=C(C5=C4O[C@@H]([C@]5(C)O)C)C)O)C)C,0.284925163,1,0.083333333,1,0.441860465
32,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA018961,CCCCC[C@H](C[C@@H]1CC2=C(C(=C3C(=C2)C=C(C=C3O)OC)O)C(=O)O1)O,0.001571085,1,0.083333333,1,0.45
33,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA008599,CC1=CC2=CC3=C(C(=O)O[C@@]3([C@@H](C2=CO1)O)C)C(=O)CCCCC[C@@H](C)O,0.148858615,2,0.166666667,2,0.45
34,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA002396,CC(=C(C(=O)OC[C@H]([C@H]([C@@H]([C@@H](COC(=O)C(=C(C)C)N=C)O)O)O)O)N=C)C,0,0,0,0,0.435897436
35,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA004066,CCCCCC(=O)O[C@@H]1C2=C([C@@]34C[C@]3(CC2=CC1(C)C)C(=O)O[C@H]4O)C=O,0.002274328,1,0.083333333,1,0.475
36,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,NPA000282,C[C@@H]1C[C@@H]2[C@H]([C@@H]1OC(=O)C)C=C[C@@H]3[C@H]2/C=C\4/C(=O)C[C@@H](C[C@H](C3)O)OC4=O,0.144267222,3,0.25,3,0.512820513
37,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0088034,O=C(OCC)C=1OC=2C=C3OC(CC3=C(OC)C2C(C1)=CCC)C(O)(C)C,0.150067864,2,0.166666667,2,0.487179487
38,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0090797,O=CC1=CC(OC(=C)C(=CC)C)C2C(=C)C(=O)OC2C3C1CCC3(O)CO,0.001917059,1,0.083333333,1,0.567567568
39,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0092005,N#CC1=CC=C(C=C1)CNCC2OCC3=NC(=CN3C2)C=4C=CC=CC4OC,0.002792271,2,0.166666667,2,0.395348837
40,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0392294,O=C(OCC1=COC=C1)C=C(C)CCC=C(C)CC2(OC(=O)C(=C2)C)OC,0.059399274,2,0.166666667,2,0.357142857
41,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0394362,O=C(NCCC(=O)NCCC1=CNC=2C=CC=CC21)C3=CC=4C=CC=CC4N3,0,0,0,0,0.395348837
42,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0395032,O=C(NCC(=O)N1C=2C=CC=CC2CC1)N3CC=4NC=5C=CC=CC5C4CC3,0,0,0,0,0.418604651
43,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0395074,O=C(C=1C=NC=NC1)N2CCN(C(=O)C)CC2C(=O)NC3C(=O)NCCC3,0,0,0,0,0.487179487
44,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0396084,O=C(NC=1C=CC=2NC=CC2C1)CCCCCN3C=NC=4C=CC=CC4C3=O,0.087518533,4,0.333333333,4,0.395348837
45,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0396887,O=C(OC)C(NC(=O)C=1C=CC=2C=CN(C2C1)CC=3C=CC=CC3)CCSC,0.205172315,1,0.083333333,1,0.43902439
46,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0398275,O=C(NCCN1C=NC=2C=CC=CC2C1=O)CCCC3=CNC=4C=CC=CC43,0.003411027,1,0.083333333,1,0.395348837
47,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0399522,O=C(NCCC1=CNC=2C=CC=CC21)CCC3=NC=4C=CC=CC4N(C3=O)C,0.006642281,2,0.166666667,2,0.395348837
48,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0399701,O=C1C=2C=CC=CC2N=CN1CC(=O)NC3=CC=CC4=C3C=CN4CC(C)C,0.194812306,4,0.333333333,4,0.428571429
49,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0401469,N=1C=NC(=C2NC=3C=C(C=CC3C12)C)N4CC5=CC(OC)=C(OC)C=C5CC4,0.003287355,2,0.166666667,2,0.418604651
50,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0401590,O=C(N)CCN1C=2C=CC=CC2C3=C1C4N(C=5C=CC=CC5C(=O)N4CC3)C,0.151117758,2,0.166666667,2,0.487804878
51,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0401822,O=C1NC(=NC=2C=CC=CC21)CCC(=O)NCCC3=CN(C=4C=CC=CC43)C,0.003749383,2,0.166666667,2,0.395348837
52,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0404883,O=C(NC1=CC=CC2=C1C=CN2CC(=O)NCCN3C=CC=4C=CC=CC43)C,0.008263182,3,0.25,3,0.428571429
53,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0406823,OC1(C)C(OC2C(CC=C)CC=C(OC)C21OC)C3=CC=C4OCOC4=C3,0.008179938,2,0.166666667,2,0.512820513
54,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0406836,O=C(C1=CC(=NN1)C=2C=CC=3OCCC3C2)N4CCCCC4C=5C=NC=CC5,0.003413557,2,0.166666667,2,0.418604651
55,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0406968,O=C1C=CC=C2N1CC3CN(C(=O)C=4C=CC=5N=C(C(=NC5C4)C)C)CC2C3,0,0,0,0,0.452380952
56,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0102714,OC1=CC=C(C=C1OC)C2OC3=C(OC)C=C(C=C3C2(C)CO)CCCO,0.001907727,1,0.083333333,1,0.45
57,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0103045,O=C(OC=1C=C(C(OC)=CC1C2(OC2)COC(=O)C(=CC)C)C)C(=CC)C,0.184972882,1,0.083333333,1,0.540540541
58,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0103641,O=C1OCC(O)C2=C(OC)C(O)=C3C(=C12)CCC4C(C(=O)CCC34C)(C)C,0,0,0,0,0.512820513
59,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0421688,OC=1C=C2C(=CC1OC)CCCOC(C3=CC=C(OC)C(OC)=C3)C2CO,0.003334045,2,0.166666667,2,0.414634146
60,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0422676,O=C(NC1CC(CC2=NOC(=C2)COC=3C=CC=CC3)C1(C)C)C=4SC=CC4,0.208869293,1,0.083333333,1,0.428571429
61,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0426114,OC1=CC=C(C=C1OC)C2OCC(C(O)C3=CC=C(OC)C(OC)=C3)C2C,0.009775695,1,0.083333333,1,0.45
62,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0073420,O=C1OC2(O)C=C3C=CC(OC(=O)CCC=CC)C(C)C3(C)CC2=C1CO,0.003749524,2,0.166666667,2,0.487179487
63,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0077660,O=C(OC)C1=CCCC2C13CCC(C)C42CC(OC4OC3O)C5=COC=C5,0.002142199,1,0.083333333,1,0.538461538
64,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0079666,OC1=CC2=C(C(O)=C1OC)C3=C(OC)C(OC)=C(O)C=C3CC(C)C(C)C2,0.12102682,2,0.166666667,2,0.45
65,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0080482,O=C1C=CCC2(CC=C)C(C)C(OCC3=CC=C(OC)C(OC)=C3)OC12O,0.059031221,4,0.333333333,4,0.487179487
66,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0080484,OC1=CC=C(C=C1OC)C2OCC(CC3=CC=C(OC)C(OC)=C3)C2CO,0.163764834,1,0.083333333,1,0.45
67,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0080518,OC=1C=C2C(=CC1OC)CC(CO)C(CO)C2C3=CC=C(OC)C(OC)=C3,0.00355136,1,0.083333333,1,0.45
68,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0412385,O=C(OC)C1=CC=C2C(=C1)C(C(=O)OC)C3C(C(=O)OC)(C)CCCC23C,0.006554319,1,0.083333333,1,0.526315789
69,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0415467,O=C(NC1COC2C(OCC(=O)N)COC21)C3=CC(OC)=C(OC)C(OC)=C3,0.28457287,1,0.083333333,1,0.475
70,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0448325,O=C(NC1COC2C1OCC2N3N=NN=C3OC4=CC=CC(=C4)N(C)C)C,0.070655112,2,0.166666667,2,0.43902439
71,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0450264,O=C(NC1=CC=C(C=C1)[NH+]([O-])O)C2OC3OC(OC3C4OC(OC24)(C)C)(C)C,0.296218485,1,0.083333333,1,0.428571429
72,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0450357,[O-][NH+](O)C=1C=CC=CC1OCCOCCOCCOC=2C=CC=CC2[NH+]([O-])O,0.204214379,1,0.083333333,1,0.348837209
73,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0451117,O=C(O)C(=CC(=O)C1=CC(O)=CC=C1O)CCC2=C(C)CCC(O)C2(C)C,0.007840381,4,0.333333333,4,0.390243902
74,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0451807,O=C1OC(O)(C=C1CCC2C(=C)CCC(O)C2(C)C)C3=CC(O)=CC=C3O,0.002610905,2,0.166666667,2,0.487179487
75,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0003733,O=S(=O)(NC1CC(CC2=NOC(=C2)C=3C=CC=CC3)C1(C)C)C=4C=CC=CC4,0.337086797,1,0.083333333,1,0.428571429
76,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0004403,N#CC1=CC=CC(=C1)CN2CCOCC2C3=NC(=CN3)C=4C=CC(OC)=CC4,0.00356424,1,0.083333333,1,0.428571429
77,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0004852,N#CC1=CC=CC(=C1)CN2CCOCC2C3=NC(=CN3)C=4C=CC=C(OC)C4,0.002814373,1,0.083333333,1,0.428571429
78,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0005116,O=C(OC1CC(C=C)(C)C(C(=C)C(=O)O)C2OC(=O)C(=C)C12)C=C(C)CC,0.007988526,1,0.083333333,1,0.5
79,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0005263,O=C(OC1CC(=C)C2CC(O)C(=C)C2C3OC(=O)C4(OC(C)C4)C13)C(=C)C,0.332084417,1,0.083333333,1,0.594594595
80,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0006152,O=C(OC1CC(=CCCC(=CC2OC(=O)C(=C)C21)C)C)C3=CC(OC)OC3,0.008976401,3,0.25,3,0.526315789
81,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0012409,O=C(NC(C)C)N1CC=2N=CNC2CC1C3=NC(=NO3)C=4C=CC=5OCOC5C4,0.309722096,1,0.083333333,1,0.441860465
82,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0014994,N=1C=C(C=C2C=CC=CC12)CNCC3N4C(=NC=5C=C(OC)C=CC54)COC3,0.004645595,2,0.166666667,2,0.418604651
83,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0017030,O=C(C=1C(=NOC1C(O)C)C=2SC=CC2)N3CCC(CC=4C=CC=CC4)CC3,0.343835503,1,0.083333333,1,0.395348837
84,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0456562,O=C(O)C(=CCC1C(=CCC(O)C1(C)C)C)CC(=O)C2=CC(O)=CC=C2O,0.003184754,2,0.166666667,2,0.390243902
85,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CNP0457522,O=C(OC1COC2C1OCC2NC(=O)COC)NC=3C=C(OC)C=C(OC)C3,0.206311822,1,0.083333333,1,0.475
